usage_id,user_id,api_id,usage_date,total_requests,successful_requests,failed_requests,success_rate,error_rate
2678,195,118,2026-01-22,79,60,19,75.9493670886076,24.050632911392405
2679,1175,249,2026-03-08,4399,4342,57,98.70425096612867,1.2957490338713344
2680,1885,239,2026-02-04,39,39,0,100.0,0.0
2681,1178,36,2026-03-29,3,0,3,0.0,100.0
2682,3277,116,2026-02-17,0,0,0,0.0,0.0
2683,2051,107,2026-01-20,1402,1379,23,98.35948644793152,1.6405135520684737
2684,2546,214,2026-01-16,387,378,9,97.67441860465115,2.3255813953488373
2685,1482,112,2026-02-21,716,698,18,97.48603351955308,2.5139664804469275
2686,98,50,2026-01-31,2905,2897,8,99.72461273666093,0.2753872633390706
2687,3601,79,2026-02-24,1592,1591,1,99.93718592964824,0.06281407035175879
2689,639,26,2026-01-14,1046,1028,18,98.2791586998088,1.7208413001912046
2690,4779,84,2026-01-09,1732,1678,54,96.88221709006929,3.117782909930716
2691,2323,107,2026-02-20,1040,820,220,78.84615384615384,21.153846153846153
2692,2940,45,2026-02-05,1533,1528,5,99.67384213959556,0.32615786040443573
2693,1280,69,2026-01-02,1052,1052,0,100.0,0.0
2694,2826,211,2026-02-19,0,0,0,0.0,0.0
2695,206,175,2026-03-10,3622,3561,61,98.31584759801216,1.684152401987852
2696,1144,230,2026-03-15,3814,3789,25,99.34452018877819,0.6554798112218143
2697,1691,107,2026-04-30,12669050,12291196,377854,97.01750328556601,2.982496714433995
2698,1143,220,2026-02-03,518,506,12,97.68339768339769,2.3166023166023164
2699,1888,197,2026-03-20,509,505,4,99.21414538310412,0.7858546168958742
2700,24,31,2026-01-21,1248,1234,14,98.87820512820514,1.1217948717948718
2701,1455,82,2026-01-27,4184,4092,92,97.80114722753346,2.198852772466539
2702,3125,240,2026-02-15,423,413,10,97.63593380614657,2.3640661938534278
2703,3889,131,2026-01-21,708,691,17,97.59887005649718,2.401129943502825
2705,818,67,2026-03-13,434,309,125,71.19815668202764,28.80184331797235
2706,9,140,2026-04-25,233,223,10,95.70815450643777,4.291845493562231
2707,2895,174,2026-01-15,22978697,22514223,464474,97.97867564031154,2.021324359688454
2708,1822,103,2026-04-28,1505,1486,19,98.7375415282392,1.2624584717607974
2709,782,97,2026-02-19,24571278,24462189,109089,99.55603041893059,0.44396958106940954
2710,218,12,2026-02-04,0,0,0,0.0,0.0
2712,3144,58,2026-02-17,3056,2983,73,97.61125654450262,2.3887434554973823
2713,4236,235,2026-03-04,0,0,0,0.0,0.0
2714,2138,154,2026-01-02,917,896,21,97.70992366412213,2.2900763358778624
2715,471,130,2026-02-25,1527,1499,28,98.16633922724296,1.8336607727570402
2716,290,29,2026-01-18,968,582,386,60.12396694214877,39.87603305785124
2717,3507,208,2026-01-30,2974,2871,103,96.5366509751177,3.463349024882313
2718,2901,191,2026-04-28,2343,2251,92,96.07341015791721,3.9265898420828
2719,457,140,2026-01-30,1119,1102,17,98.48078641644325,1.519213583556747
2720,4692,128,2026-01-30,901,868,33,96.33740288568258,3.662597114317425
2721,111,31,2026-01-25,7071072,6721050,350022,95.04994433658716,4.950055663412846
2722,4592,34,2026-04-13,2221,2166,55,97.52363800090049,2.4763619990995047
2723,4443,52,2026-03-12,3310,3207,103,96.88821752265862,3.11178247734139
2724,2519,134,2026-04-21,515,106,409,20.58252427184466,79.41747572815534
2725,3758,10,2026-03-27,554,415,139,74.90974729241877,25.09025270758123
2726,3255,94,2026-01-07,2773,2648,125,95.49224666426254,4.507753335737468
2727,1756,235,2026-04-02,4642,4492,150,96.7686342093925,3.2313657906074966
2728,1903,161,2026-02-27,2944,2813,131,95.55027173913044,4.449728260869565
2729,1372,152,2026-01-29,4223,4048,175,95.85602652143027,4.1439734785697375
2730,4522,74,2026-04-21,2133,2060,73,96.57759024847633,3.4224097515236758
2731,2458,149,2026-04-18,82,79,3,96.34146341463415,3.6585365853658534
2732,1447,102,2026-04-03,218,113,105,51.8348623853211,48.1651376146789
2733,3377,136,2026-03-07,2009,2006,3,99.85067197610752,0.14932802389248384
2734,4011,45,2026-04-05,4092,4064,28,99.31573802541544,0.6842619745845552
2735,1837,98,2026-02-25,413,396,17,95.88377723970945,4.116222760290557
2736,1168,98,2026-04-28,24933884,24729649,204235,99.18089375887045,0.8191062411295408
2737,1050,179,2026-02-03,3988,3845,143,96.41424272818455,3.5857572718154462
2738,1697,53,2026-03-14,3323,3255,68,97.95365633463737,2.0463436653626244
2740,3363,11,2026-03-02,2141,2103,38,98.22512844465203,1.7748715553479684
2741,3859,18,2026-04-18,4938,4693,245,95.0384771162414,4.961522883758606
2742,16,135,2026-01-20,823,795,28,96.59781287970839,3.402187120291616
2743,93,50,2026-05-01,2546,2506,40,98.42890809112333,1.5710919088766693
2744,4566,176,2026-01-21,2095,2012,83,96.0381861575179,3.9618138424821003
2745,4671,201,2026-03-29,1929,1913,16,99.17055469155002,0.8294453084499741
2746,265,242,2026-01-10,4681,4492,189,95.96240119632557,4.037598803674428
2747,3792,229,2026-03-31,2118,2098,20,99.05571293673276,0.9442870632672332
2748,3637,137,2026-02-04,96,96,0,100.0,0.0
2749,3898,21,2026-03-04,3720,3612,108,97.09677419354838,2.903225806451613
2750,1521,5,2026-04-27,957,932,25,97.3876698014629,2.612330198537095
2751,2571,242,2026-01-12,4888,4813,75,98.46563011456628,1.5343698854337153
2752,4212,147,2026-04-19,0,0,0,0.0,0.0
2753,4521,26,2026-02-23,3854,3674,180,95.32952776336275,4.67047223663726
2754,3897,225,2026-03-22,394,186,208,47.20812182741117,52.79187817258884
2755,2545,204,2026-04-11,2222,2119,103,95.36453645364537,4.635463546354635
2757,221,92,2026-04-07,557,554,3,99.46140035906643,0.5385996409335727
2758,2728,156,2026-03-27,1449,1394,55,96.20427881297447,3.795721187025535
2759,2219,65,2026-02-10,2135,2057,78,96.34660421545668,3.6533957845433256
2760,4602,39,2026-04-04,572,178,394,31.11888111888112,68.88111888111888
2761,9000,9918,2026-01-07,0,0,0,0.0,0.0
2762,4538,163,2026-02-12,1070,1017,53,95.04672897196261,4.953271028037383
2763,245,235,2026-01-26,2422,2387,35,98.55491329479769,1.4450867052023122
2764,312,124,2026-02-11,3893,3886,7,99.82019008476753,0.17980991523246853
2766,323,154,2026-03-17,2988,2898,90,96.98795180722891,3.0120481927710845
2767,2717,116,2026-04-21,951,905,46,95.16298633017875,4.837013669821241
2768,2585,72,2026-02-04,0,0,0,0.0,0.0
2769,3106,102,2026-01-19,3435,3277,158,95.40029112081514,4.599708879184862
2770,3886,119,2026-01-12,0,0,0,0.0,0.0
2771,3242,34,2026-03-17,4047,3892,155,96.17000247096614,3.8299975290338524
2772,1133,7,2026-02-07,4277,4237,40,99.06476502221183,0.9352349777881692
2773,780,125,2026-01-27,4683,4661,22,99.53021567371343,0.4697843262865684
2774,4565,248,2026-03-01,2807,2735,72,97.4349839686498,2.5650160313501957
2775,3921,21,2026-01-15,533,532,1,99.812382739212,0.18761726078799248
2776,3318,128,2026-04-08,3243,3155,88,97.28646315140303,2.713536848596978
2777,4182,182,2026-04-09,92,89,3,96.73913043478261,3.260869565217391
2778,1231,84,2026-02-26,3810,3692,118,96.9028871391076,3.0971128608923886
2779,2106,5,2026-02-07,2422,2320,102,95.7886044591247,4.211395540875309
2780,485,105,2026-02-24,4873,4861,12,99.75374512620562,0.2462548737943772
2781,1467,65,2026-02-03,589,92,497,15.619694397283531,84.38030560271646
2782,3822,209,2026-04-07,960,920,40,95.83333333333334,4.166666666666666
2783,4161,102,2026-01-29,4049,3917,132,96.73993578661398,3.2600642133860216
2784,2996,64,2026-02-09,1368,1315,53,96.12573099415205,3.874269005847953
2785,4722,230,2026-03-29,386,144,242,37.30569948186528,62.69430051813472
2786,4191,152,2026-03-09,0,0,0,0.0,0.0
2787,2987,105,2026-01-29,4276,4231,45,98.94761459307763,1.0523854069223575
2788,4603,160,2026-03-11,744,739,5,99.32795698924731,0.6720430107526881
2789,119,94,2026-01-26,1464,1454,10,99.31693989071039,0.6830601092896175
2790,1838,92,2026-01-11,2988,2948,40,98.66131191432396,1.3386880856760375
2791,1980,187,2026-04-09,3840,3746,94,97.55208333333333,2.4479166666666665
2792,1150,230,2026-04-25,291,277,14,95.1890034364261,4.810996563573884
2793,2300,110,2026-04-07,0,0,0,0.0,0.0
2794,1410,33,2026-03-16,817,817,0,100.0,0.0
2795,4351,214,2026-02-28,1738,1678,60,96.54775604142692,3.452243958573072
2796,285,140,2026-04-23,1892,1867,25,98.67864693446089,1.3213530655391121
2797,1355,192,2026-01-30,891,866,25,97.19416386083053,2.8058361391694726
2798,3869,233,2026-02-07,20960626,20584792,375834,98.20695240686037,1.7930475931396321
2799,3249,34,2026-04-16,1853,1765,88,95.25094441446304,4.749055585536967
2800,3524,212,2026-02-04,4546,4535,11,99.75802903651562,0.2419709634843819
2802,748,142,2026-01-16,3971,3780,191,95.19012843112566,4.809871568874339
2803,1333,174,2026-01-07,1512,1017,495,67.26190476190477,32.73809523809524
2804,2187,39,2026-03-23,4578,4559,19,99.58497160332023,0.4150283966797728
2806,3586,12,2026-02-20,4397,4293,104,97.63475096656812,2.365249033431885
2807,3079,129,2026-03-03,4903,4855,48,99.02100754640017,0.9789924535998369
2808,3807,237,2026-01-28,12193735,12002376,191359,98.43067772097722,1.5693222790227932
2809,3682,249,2026-01-17,0,0,0,0.0,0.0
2810,1502,84,2026-04-09,694,667,27,96.10951008645533,3.890489913544669
2811,3381,74,2026-02-16,3918,3822,96,97.54977029096477,2.4502297090352223
2812,579,146,2026-03-04,4027,4020,7,99.82617333002236,0.17382666997765084
2813,199,118,2026-03-03,1089,1076,13,98.80624426078971,1.1937557392102847
2814,1282,212,2026-04-23,518,500,18,96.52509652509652,3.474903474903475
2815,2818,240,2026-03-27,2684,2607,77,97.1311475409836,2.8688524590163933
2816,3252,38,2026-01-31,3972,3797,175,95.59415911379658,4.405840886203424
2817,1892,15,2026-01-03,0,0,0,0.0,0.0
2818,3725,4,2026-04-15,3,0,3,0.0,100.0
2819,1615,84,2026-02-04,3,3,0,100.0,0.0
2820,1979,179,2026-02-05,4746,4526,220,95.3645174884113,4.635482511588707
2821,2882,99,2026-03-03,4323,4267,56,98.70460328475595,1.2953967152440435
2822,1190,3,2026-03-18,1412,1375,37,97.37960339943342,2.6203966005665724
2823,3031,44,2026-03-22,4179,4101,78,98.1335247666906,1.8664752333094041
2824,3004,164,2026-04-02,4641,4481,160,96.55246714070243,3.4475328592975654
2825,271,249,2026-03-17,796,760,36,95.47738693467338,4.522613065326634
2826,46,94,2026-01-10,64,64,0,100.0,0.0
2827,4506,239,2026-04-11,2948,2906,42,98.5753052917232,1.4246947082767978
2829,1298,68,2026-02-04,13,0,13,0.0,100.0
2830,810,173,2026-02-28,6775336,6351734,423602,93.7478820238583,6.252117976141699
2831,1878,138,2026-05-01,16468216,16243858,224358,98.63763020839659,1.3623697916034134
2832,1118,106,2026-01-18,3318,3266,52,98.43279083785413,1.567209162145871
2833,3097,183,2026-04-26,1136,1090,46,95.95070422535211,4.049295774647888
2834,91,238,2026-04-27,877,392,485,44.69783352337514,55.30216647662486
2835,2765,3,2026-04-04,19,0,19,0.0,100.0
2836,4704,64,2026-04-13,3185,3168,17,99.4662480376766,0.5337519623233908
2837,4539,89,2026-02-26,2451,2362,89,96.3688290493676,3.631170950632395
2838,2188,2,2026-04-17,3036,2976,60,98.02371541501977,1.9762845849802373
2839,2506,56,2026-03-06,3874,3785,89,97.70263293753226,2.2973670624677336
2840,2728,76,2026-03-24,2128,2043,85,96.00563909774436,3.9943609022556394
2841,3116,15,2026-04-14,785,337,448,42.92993630573248,57.07006369426752
2842,4234,112,2026-02-04,3424,3287,137,95.99883177570094,4.001168224299065
2843,9691,9298,2026-03-27,80,68,12,85.0,15.0
2844,4773,8,2026-01-11,1932,1910,22,98.86128364389234,1.1387163561076603
2845,2347,108,2026-03-23,3522,3470,52,98.52356615559341,1.4764338444065872
2846,2137,238,2026-02-06,0,0,0,0.0,0.0
2848,4096,56,2026-03-07,3198,3168,30,99.06191369606003,0.9380863039399625
2849,4613,48,2026-02-14,869,848,21,97.58342922899885,2.4165707710011506
2850,3027,204,2026-03-03,4645,4579,66,98.57911733046286,1.4208826695371368
2851,2567,175,2026-01-12,3319,3188,131,96.0530280204881,3.9469719795119014
2852,495,227,2026-04-10,1787,1758,29,98.37716843872411,1.6228315612758812
2853,4360,14,2026-04-18,1322,1308,14,98.9409984871407,1.059001512859304
2854,2731,98,2026-04-15,2949,2935,14,99.52526280094948,0.47473719905052564
2855,3305,172,2026-02-19,4463,4446,17,99.61909029800583,0.3809097019941743
2856,574,201,2026-01-05,2959,2841,118,96.01216627238932,3.987833727610679
2857,721,63,2026-03-20,1439,1400,39,97.28978457261988,2.7102154273801253
2858,262,70,2026-04-22,598,367,231,61.37123745819398,38.62876254180602
2859,3137,50,2026-04-21,1031,991,40,96.12027158098934,3.87972841901067
2860,3567,160,2026-01-05,1588,1569,19,98.80352644836272,1.1964735516372795
2861,988,140,2026-04-10,2900,2792,108,96.27586206896551,3.724137931034482
2862,4719,42,2026-04-27,3358,3313,45,98.65991661703394,1.3400833829660512
2863,2097,242,2026-01-13,1718,1688,30,98.25378346915018,1.7462165308498252
2864,2020,144,2026-02-25,168,161,7,95.83333333333334,4.166666666666666
2865,808,88,2026-03-14,4858,4837,21,99.56772334293949,0.43227665706051877
2866,3929,119,2026-03-13,1559,1520,39,97.49839640795382,2.5016035920461834
2867,1452,176,2026-01-29,4615,4483,132,97.1397616468039,2.8602383531960998
2868,4911,35,2026-03-28,390,377,13,96.66666666666667,3.3333333333333335
2869,4879,208,2026-04-09,33,33,0,100.0,0.0
2870,1554,178,2026-04-28,4274,4251,23,99.46186242395882,0.5381375760411793
2872,632,187,2026-01-09,428,120,308,28.037383177570092,71.96261682242991
2873,407,97,2026-03-05,1148,1110,38,96.68989547038328,3.3101045296167246
2874,1139,4,2026-04-09,1018,533,485,52.357563850687626,47.64243614931238
2875,3216,208,2026-02-06,2979,2853,126,95.77039274924472,4.229607250755287
2876,2558,57,2026-03-14,189,189,0,100.0,0.0
2877,1773,84,2026-04-19,1832,1769,63,96.56113537117903,3.4388646288209603
2878,2760,244,2026-01-26,4564,4412,152,96.66958808063103,3.3304119193689745
2879,3123,30,2026-04-29,3577,3401,176,95.07967570589881,4.920324294101202
2880,2700,55,2026-03-13,659,226,433,34.29438543247345,65.70561456752657
2881,1465,83,2026-04-05,3580,3518,62,98.26815642458101,1.7318435754189943
2882,4141,154,2026-04-02,2451,2404,47,98.08241534067727,1.9175846593227255
2883,4490,151,2026-03-04,371,370,1,99.73045822102425,0.2695417789757413
2884,2806,235,2026-02-22,24,24,0,100.0,0.0
2885,4958,152,2026-04-13,2446,2443,3,99.87735077677841,0.12264922322158626
2886,1008,151,2026-01-06,970,557,413,57.42268041237113,42.577319587628864
2887,3564,14,2026-03-16,24360939,23929872,431067,98.23049924307105,1.769500756928951
2888,1030,250,2026-03-04,2743,2654,89,96.75537732409771,3.2446226759022965
2889,3207,104,2026-02-26,33,33,0,100.0,0.0
2890,9676,9456,2026-01-22,108,91,17,84.25925925925925,15.74074074074074
2891,1788,143,2026-01-30,3613,3436,177,95.10102407971215,4.89897592028785
2892,3512,228,2026-03-08,1547,1496,51,96.7032967032967,3.296703296703297
2893,4235,46,2026-01-25,3627,3597,30,99.17287014061208,0.8271298593879239
2894,1653,238,2026-02-04,90,74,16,82.22222222222221,17.77777777777778
2895,1417,89,2026-02-28,2875,2859,16,99.44347826086957,0.5565217391304348
2896,4720,155,2026-04-18,1790,1298,492,72.51396648044692,27.48603351955307
2897,3446,51,2026-01-23,4968,4889,79,98.40982286634461,1.5901771336553947
2898,431,29,2026-01-10,1053,571,482,54.22602089268756,45.77397910731244
2899,648,81,2026-01-11,2310,2216,94,95.93073593073593,4.069264069264069
2900,696,26,2026-02-18,2744,2733,11,99.59912536443149,0.4008746355685131
2901,2778,241,2026-01-30,2632,2516,116,95.59270516717325,4.407294832826747
2902,476,76,2026-04-12,4556,4442,114,97.49780509218613,2.502194907813872
2903,1015,154,2026-04-24,2906,2864,42,98.55471438403303,1.445285615966965
2905,3895,37,2026-02-09,2180,2101,79,96.37614678899082,3.6238532110091746
2906,634,232,2026-01-31,3723,3543,180,95.1651893634166,4.8348106365834
2907,833,238,2026-04-17,1605,1551,54,96.6355140186916,3.364485981308411
2908,4536,125,2026-01-04,2055,1983,72,96.4963503649635,3.5036496350364965
2909,2387,179,2026-04-13,0,0,0,0.0,0.0
2910,2076,81,2026-03-15,3774,3670,104,97.24430312665608,2.755696873343932
2911,2630,219,2026-03-25,1140,1112,28,97.54385964912281,2.456140350877193
2912,2167,157,2026-01-18,3012,2872,140,95.3519256308101,4.648074369189907
2913,187,128,2026-01-20,114,114,0,100.0,0.0
2914,2568,39,2026-03-16,461,450,11,97.61388286334056,2.386117136659436
2915,2079,223,2026-05-01,3271,3169,102,96.88168755732191,3.11831244267808
2916,2620,82,2026-02-24,29,28,1,96.55172413793103,3.4482758620689653
2918,1524,61,2026-02-04,93,75,18,80.64516129032258,19.35483870967742
2919,1466,241,2026-04-16,1600,1527,73,95.4375,4.5625
2920,531,76,2026-07-01,8,0,8,0.0,100.0
2921,4844,62,2026-02-08,1889,1848,41,97.82953943885654,2.170460561143462
2922,2017,240,2026-02-01,444,441,3,99.32432432432432,0.6756756756756757
2923,3782,67,2026-03-16,2170,2070,100,95.39170506912443,4.6082949308755765
2924,4445,164,2026-03-28,1417,1359,58,95.90684544812986,4.093154551870148
2925,3665,199,2026-03-06,9,0,9,0.0,100.0
2926,4217,108,2026-02-04,0,0,0,0.0,0.0
2927,3117,106,2026-04-27,2654,2641,13,99.51017332328561,0.48982667671439334
2928,4778,205,2026-01-26,1878,1820,58,96.91160809371672,3.08839190628328
2929,1453,43,2026-03-18,975,858,117,88.0,12.0
2930,1154,125,2026-03-14,4,0,4,0.0,100.0
2931,2580,201,2026-04-29,3176,3129,47,98.52015113350126,1.4798488664987406
2932,2543,199,2026-04-19,929,912,17,98.17007534983854,1.829924650161464
2933,3078,64,2026-01-07,2539,2527,12,99.52737298148877,0.47262701851122485
2934,1039,212,2026-01-06,2587,2572,15,99.42017781213761,0.5798221878623889
2935,3594,122,2026-02-28,2039,1957,82,95.97842079450712,4.0215792054928885
2936,4063,110,2026-03-11,1995,1566,429,78.49624060150376,21.503759398496243
2938,4424,237,2026-04-19,4284,4259,25,99.41643323996266,0.5835667600373483
2939,4017,107,2026-01-19,1871,1783,88,95.29663281667557,4.703367183324426
2940,3579,40,2026-01-12,711,477,234,67.08860759493672,32.91139240506329
2941,1530,116,2026-01-08,2034,2008,26,98.72173058013766,1.27826941986234
2942,2159,178,2026-01-18,2794,2671,123,95.59770937723694,4.402290622763064
2943,4783,136,2026-03-19,3678,3542,136,96.30233822729744,3.6976617727025554
2944,929,223,2026-03-06,1048,1006,42,95.99236641221374,4.007633587786259
2945,3333,112,2026-01-09,4371,4330,41,99.06199954243881,0.9380004575611988
2946,9533,9308,2026-03-08,0,0,0,0.0,0.0
2947,1404,29,2026-04-09,3103,3072,31,99.00096680631647,0.999033193683532
2948,1502,237,2026-01-19,1275,1142,133,89.56862745098039,10.431372549019608
2950,2577,60,2026-02-04,16,16,0,100.0,0.0
2951,3881,144,2026-01-13,1288,1229,59,95.41925465838509,4.580745341614907
2952,495,219,2026-03-11,19436309,19270736,165573,99.1481252947769,0.8518747052230956
2953,3955,249,2026-04-06,0,0,0,0.0,0.0
2954,3522,244,2026-02-04,0,0,0,0.0,0.0
2955,947,37,2026-04-13,1490,1312,178,88.0536912751678,11.946308724832216
2956,2464,50,2026-02-06,2050,1978,72,96.48780487804878,3.51219512195122
2957,2190,194,2026-03-20,7,0,7,0.0,100.0
2958,1399,26,2026-03-30,2985,2862,123,95.87939698492463,4.1206030150753765
2959,4735,180,2026-01-12,0,0,0,0.0,0.0
2960,4226,172,2026-04-29,2095,2060,35,98.32935560859188,1.6706443914081146
2961,588,170,2026-01-12,7,0,7,0.0,100.0
2962,821,19,2026-02-20,2004,1932,72,96.40718562874252,3.592814371257485
2963,2281,39,2026-01-11,2862,2822,40,98.60237596086652,1.397624039133473
2964,3344,17,2026-02-11,3243,3154,89,97.25562750539623,2.7443724946037618
2965,890,15,2026-03-29,377,125,252,33.15649867374005,66.84350132625994
2966,4429,246,2026-01-13,2224,2190,34,98.47122302158273,1.5287769784172662
2967,4676,107,2026-04-19,3985,3864,121,96.96361355081557,3.036386449184442
2968,265,102,2026-02-17,0,0,0,0.0,0.0
2969,151,65,2026-02-19,4610,4441,169,96.33405639913232,3.665943600867679
2970,1780,99,2026-02-23,3679,3535,144,96.0858929056809,3.914107094319109
2971,354,139,2026-04-21,904,871,33,96.3495575221239,3.650442477876106
2972,1531,149,2026-03-12,1352,1313,39,97.11538461538461,2.8846153846153846
2973,4063,43,2026-01-04,2158,2153,5,99.76830398517146,0.23169601482854493
2974,2224,203,2026-02-15,5877589,5467857,409732,93.02891032360378,6.971089676396224
2975,1065,225,2026-02-01,1188,1188,0,100.0,0.0
2976,2719,41,2026-02-10,4721,4558,163,96.54734166490151,3.452658335098496
2977,3170,50,2026-01-05,1136,1114,22,98.06338028169014,1.936619718309859
2978,2754,85,2026-04-21,972,574,398,59.053497942386834,40.94650205761317
2980,2532,87,2026-03-14,3853,3835,18,99.5328315598235,0.4671684401764859
2981,681,95,2026-02-09,504,501,3,99.40476190476191,0.5952380952380952
2982,4650,220,2026-02-04,13,2,11,15.384615384615385,84.61538461538461
2983,4194,165,2026-02-28,231,124,107,53.67965367965368,46.320346320346324
2984,4658,148,2026-02-26,800,534,266,66.75,33.25
2985,3012,61,2026-01-08,1374,1310,64,95.34206695778748,4.657933042212519
2986,2957,124,2026-04-04,1274,1221,53,95.83987441130299,4.160125588697017
2987,336,67,2026-01-18,3935,3932,3,99.92376111817026,0.07623888182973317
2988,4900,201,2026-01-17,4969,4729,240,95.17005433688871,4.829945663111291
2989,4299,154,2026-05-01,3691,3652,39,98.9433757789217,1.0566242210782986
2990,1727,76,2026-04-06,1459,1423,36,97.53255654557917,2.467443454420836
2991,4985,144,2026-02-04,44,44,0,100.0,0.0
2992,2753,29,2026-02-23,1999,1648,351,82.44122061030515,17.55877938969485
2993,510,20,2026-01-09,3881,3730,151,96.10925019324917,3.8907498067508373
2994,4813,45,2026-02-05,2377,2264,113,95.24610854017669,4.753891459823307
2995,348,195,2026-02-04,74,74,0,100.0,0.0
2996,72,58,2026-01-15,338,216,122,63.905325443786985,36.09467455621302
2997,3438,112,2026-01-10,229,219,10,95.63318777292577,4.366812227074235
2998,2200,75,2026-02-27,4597,4376,221,95.19251685882098,4.80748314117903
2999,1609,245,2026-01-04,4447,4326,121,97.27906453789072,2.720935462109287
3000,1940,70,2026-04-05,1218,1197,21,98.27586206896551,1.7241379310344827
3001,2935,44,2026-01-11,22115097,21679190,435907,98.0289166265018,1.9710833734982034
3002,1708,98,2026-02-25,3023,2989,34,98.87528944756863,1.1247105524313596
3003,3680,137,2026-02-24,4333,4139,194,95.52273251788598,4.477267482114009
3004,3762,207,2026-01-10,1320,1298,22,98.33333333333333,1.6666666666666667
3005,1788,246,2026-01-14,1738,1681,57,96.72036823935558,3.279631760644419
3006,4197,191,2026-04-13,623,226,397,36.27608346709471,63.7239165329053
3007,9298,9555,2026-04-03,16,5,11,31.25,68.75
3008,3313,231,2026-01-27,121,121,0,100.0,0.0
3009,3357,212,2026-02-14,3642,3480,162,95.55189456342669,4.448105436573312
3010,276,230,2026-01-30,1906,1888,18,99.05561385099685,0.944386149003148
3011,2439,133,2026-04-20,4434,4268,166,96.25620207487596,3.743797925124041
3012,1157,61,2026-02-20,1263,1224,39,96.91211401425178,3.0878859857482186
3013,4358,174,2026-02-05,942,928,14,98.51380042462846,1.48619957537155
3014,3236,103,2026-02-09,4560,4443,117,97.4342105263158,2.5657894736842106
3015,394,242,2026-04-05,1305,1207,98,92.4904214559387,7.509578544061303
3016,2759,185,2026-02-24,621,617,4,99.35587761674718,0.644122383252818
3017,910,236,2026-02-04,83,68,15,81.92771084337349,18.072289156626507
3018,1047,76,2026-02-04,12,0,12,0.0,100.0
3019,3793,66,2026-01-13,2266,2261,5,99.7793468667255,0.22065313327449249
3020,4490,133,2026-01-24,1490,1465,25,98.3221476510067,1.6778523489932886
3021,4815,13,2026-01-03,2715,2626,89,96.7219152854512,3.2780847145488026
3022,4424,198,2026-03-31,2072,1989,83,95.9942084942085,4.005791505791506
3023,3357,19,2026-04-28,0,0,0,0.0,0.0
3024,32,182,2026-04-19,17931264,17604729,326535,98.17896273235395,1.8210372676460511
3025,2964,125,2026-04-12,4516,4437,79,98.25066430469442,1.7493356953055803
3026,2777,141,2026-01-18,2803,2721,82,97.0745629682483,2.9254370317516947
3027,2498,164,2026-01-03,1722,1654,68,96.05110336817654,3.948896631823461
3028,3646,94,2026-03-22,478,468,10,97.90794979079497,2.092050209205021
3029,4301,164,2026-02-07,3297,3170,127,96.14801334546557,3.8519866545344255
3030,4383,147,2026-03-26,2,0,2,0.0,100.0
3031,4959,173,2026-03-06,1262,1226,36,97.1473851030111,2.8526148969889067
3032,765,128,2026-03-12,3432,3349,83,97.58158508158508,2.4184149184149186
3033,822,63,2026-03-14,239,238,1,99.581589958159,0.41841004184100417
3034,2652,139,2026-02-04,14,0,14,0.0,100.0
3035,9671,9654,2026-01-12,32,32,0,100.0,0.0
3036,4151,237,2026-03-01,4906,4726,180,96.33102323685283,3.6689767631471666
3037,599,57,2026-03-02,4771,4662,109,97.71536365541816,2.2846363445818487
3038,1205,133,2026-01-03,238,231,7,97.05882352941177,2.941176470588235
3039,4929,218,2026-03-05,4991,4819,172,96.55379683430174,3.446203165698257
3040,2178,178,2026-01-15,4307,4283,24,99.44276758764802,0.5572324123519852
3041,1275,98,2026-03-21,3841,3680,161,95.80838323353294,4.191616766467066
3042,3488,47,2026-03-09,3869,3851,18,99.5347635047816,0.4652364952184027
3043,2340,95,2026-02-04,0,0,0,0.0,0.0
3044,463,171,2026-04-18,1928,1877,51,97.35477178423237,2.645228215767635
3045,1587,214,2026-01-02,283,274,9,96.81978798586573,3.180212014134275
3046,8,232,2026-01-04,3252,3165,87,97.32472324723247,2.6752767527675276
3048,3052,136,2026-02-04,67,67,0,100.0,0.0
3049,4555,82,2026-02-18,12074921,11682157,392764,96.74727478548307,3.252725214516931
3050,3581,130,2026-04-23,2318,2247,71,96.93701466781708,3.062985332182916
3051,2500,14,2026-01-13,2426,2316,110,95.46578730420445,4.534212695795548
3053,4075,31,2026-03-28,2066,2001,65,96.85382381413359,3.146176185866408
3054,1005,24,2026-03-09,2733,2636,97,96.4507866813026,3.549213318697402
3055,1643,82,2026-01-18,955,913,42,95.6020942408377,4.397905759162303
3056,4628,118,2026-01-19,4261,4144,117,97.25416568880544,2.7458343111945553
3057,2136,141,2026-03-11,4241,4228,13,99.6934685215751,0.30653147842489975
3058,2356,10,2026-01-05,4401,4299,102,97.68234492160872,2.3176550783912746
3060,3761,119,2026-04-25,4493,4340,153,96.59470287113288,3.4052971288671268
3061,2472,238,2026-01-22,247,247,0,100.0,0.0
3062,3697,107,2026-01-01,0,0,0,0.0,0.0
3063,2405,77,2026-04-25,3010,2985,25,99.16943521594685,0.8305647840531563
3064,4944,167,2026-02-25,349,339,10,97.134670487106,2.865329512893983
3065,1523,98,2026-02-18,4106,4010,96,97.66195811008281,2.338041889917194
3066,2082,116,2026-03-23,2321,2208,113,95.13140887548471,4.868591124515295
3067,3845,116,2026-01-06,455,443,12,97.36263736263736,2.6373626373626373
3068,2767,66,2026-03-02,1248,1228,20,98.3974358974359,1.6025641025641024
3069,3776,167,2026-04-05,4577,4483,94,97.9462530041512,2.0537469958488095
